Unique_ID,YEAR,NUMBER_SCRIPTS,LAUNCH_YEAR,PROPNAME,Type_ID,Manuf_ID,DOSAGE_ID,PAYER,UNIQUE_MEMBERS,THER_CLASS
24364,2016,840,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,160,2,1,412,15
24365,2016,572,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,160,2,1,317,15
24366,2016,280,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,160,2,1,160,15
24367,2016,86,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,160,2,1,42,15
24368,2016,3143,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,99,2,1,1124,15
24369,2016,3302,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,99,2,1,1192,15
24370,2016,2903,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,99,2,1,954,15
24371,2016,1254,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,99,2,1,409,15
24372,2016,276,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,99,2,1,100,15
24373,2016,49,2004,MIRAPEX,2,213,2,3,11,15
24374,2016,79,2004,MIRAPEX,2,213,2,3,15,15
24375,2016,5381,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,119,2,3,1418,15
24376,2016,6048,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,119,2,3,1668,15
24377,2016,4230,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,119,2,3,1227,15
24378,2016,2477,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,119,2,3,647,15
24379,2016,569,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,119,2,3,162,15
24380,2016,633,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,119,2,3,147,15
24381,2016,1678,2012,PRAMIPEXOLE DIHYDROCHLORIDE,1,162,2,3,551,15
24382,2016,2053,2012,PRAMIPEXOLE DIHYDROCHLORIDE,1,162,2,3,702,15
24383,2016,1543,2012,PRAMIPEXOLE DIHYDROCHLORIDE,1,162,2,3,484,15
24384,2016,839,2012,PRAMIPEXOLE DIHYDROCHLORIDE,1,162,2,3,259,15
24385,2016,183,2012,PRAMIPEXOLE DIHYDROCHLORIDE,1,162,2,3,64,15
24386,2016,267,2014,PRAMIPEXOLE DIHYDROCHLORIDE,1,299,2,3,173,15
24387,2016,299,2014,PRAMIPEXOLE DIHYDROCHLORIDE,1,299,2,3,146,15
24388,2016,563,2014,PRAMIPEXOLE DIHYDROCHLORIDE,1,299,2,3,183,15
24389,2016,101,2014,PRAMIPEXOLE DIHYDROCHLORIDE,1,299,2,3,45,15
24390,2016,63,2014,PRAMIPEXOLE DIHYDROCHLORIDE,1,299,2,3,40,15
24391,2016,36,2015,PRAMIPEXOLE DIHYDROCHLORIDE,1,178,21,3,11,15
24392,2016,984,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,160,2,3,431,15
24393,2016,964,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,160,2,3,482,15
24394,2016,890,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,160,2,3,389,15
24395,2016,576,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,160,2,3,242,15
24396,2016,129,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,160,2,3,53,15
24397,2016,4469,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,99,2,3,1390,15
24398,2016,4828,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,99,2,3,1516,15
24399,2016,4046,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,99,2,3,1201,15
24400,2016,1956,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,99,2,3,583,15
24401,2016,721,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,99,2,3,210,15
24402,2016,1082,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,119,2,2,305,15
24403,2016,1238,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,119,2,2,310,15
24404,2016,1025,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,119,2,2,248,15
24405,2016,569,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,119,2,2,124,15
24406,2016,97,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,119,2,2,23,15
24407,2016,182,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,119,2,2,40,15
24408,2016,366,2012,PRAMIPEXOLE DIHYDROCHLORIDE,1,162,2,2,132,15
24409,2016,487,2012,PRAMIPEXOLE DIHYDROCHLORIDE,1,162,2,2,186,15
24410,2016,359,2012,PRAMIPEXOLE DIHYDROCHLORIDE,1,162,2,2,121,15
24411,2016,212,2012,PRAMIPEXOLE DIHYDROCHLORIDE,1,162,2,2,61,15
24412,2016,84,2014,PRAMIPEXOLE DIHYDROCHLORIDE,1,299,2,2,50,15
24413,2016,70,2014,PRAMIPEXOLE DIHYDROCHLORIDE,1,299,2,2,37,15
24414,2016,74,2014,PRAMIPEXOLE DIHYDROCHLORIDE,1,299,2,2,41,15
24415,2016,23,2014,PRAMIPEXOLE DIHYDROCHLORIDE,1,299,2,2,11,15
24416,2016,335,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,160,2,2,148,15
24417,2016,311,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,160,2,2,138,15
24418,2016,202,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,160,2,2,95,15
24419,2016,151,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,160,2,2,65,15
24420,2016,1374,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,99,2,2,394,15
24421,2016,1629,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,99,2,2,413,15
24422,2016,1218,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,99,2,2,295,15
24423,2016,739,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,99,2,2,158,15
24424,2016,161,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,99,2,2,31,15
24425,2016,72,2015,SYMLINPEN,2,2,83,1,26,8
24426,2016,51,2015,SYMLINPEN,2,2,83,1,13,8
24427,2016,95,2015,SYMLINPEN,2,2,83,3,18,8
24428,2016,25,2015,SYMLINPEN,2,2,83,2,11,8
24429,2016,63,2011,SARNA,2,245,31,3,23,2
24430,2016,49,2011,SARNA,2,245,31,2,33,2
24431,2016,16,2011,PRAMOXINE HYDROCHLORIDE,2,159,49,2,12,2
24432,2016,467,2014,PROCTOFOAM,2,435,49,1,364,2
24433,2016,65,2014,PROCTOFOAM,2,435,49,3,41,2
24434,2016,137,2014,PROCTOFOAM,2,435,49,2,82,2
24435,2016,3065,2012,EFFIENT,2,527,8,1,763,14
24436,2016,123,2012,EFFIENT,2,527,8,3,31,14
24437,2016,2408,2012,EFFIENT,2,527,8,3,560,14
24438,2016,1437,2012,EFFIENT,2,527,8,2,227,14
24439,2016,2932,2011,PRAVASTATIN SODIUM,1,66,2,1,1023,9
24440,2016,9189,2011,PRAVASTATIN SODIUM,1,66,2,1,3349,9
24441,2016,10989,2011,PRAVASTATIN SODIUM,1,66,2,1,3744,9
24442,2016,3288,2011,PRAVASTATIN SODIUM,1,66,2,1,1098,9
24443,2016,100,2014,PRAVASTATIN SODIUM,1,96,2,1,50,9
24444,2016,185,2014,PRAVASTATIN SODIUM,1,96,2,1,113,9
24445,2016,306,2014,PRAVASTATIN SODIUM,1,96,2,1,158,9
24446,2016,91,2014,PRAVASTATIN SODIUM,1,96,2,1,52,9
24447,2016,1098,2006,PRAVASTATIN SODIUM,1,112,2,1,522,9
24448,2016,883,2006,PRAVASTATIN SODIUM,1,112,2,1,395,9
24449,2016,340,2007,PRAVASTATIN SODIUM,1,112,2,1,141,9
24450,2016,88,2014,PRAVASTATIN SODIUM,1,215,2,1,66,9
24451,2016,177,2014,PRAVASTATIN SODIUM,1,215,2,1,97,9
24452,2016,532,2014,PRAVASTATIN SODIUM,1,215,2,1,291,9
24453,2016,114,2014,PRAVASTATIN SODIUM,1,215,2,1,66,9
24454,2016,39,2014,PRAVASTATIN SODIUM,1,120,2,1,22,9
24455,2016,978,2008,PRAVASTATIN SODIUM,1,218,2,1,302,9
24456,2016,947,2009,PRAVASTATIN SODIUM,1,218,2,1,315,9
24457,2016,502,2013,PRAVASTATIN SODIUM,1,218,2,1,203,9
24458,2016,465,2009,PRAVASTATIN SODIUM,1,178,2,1,265,9
24459,2016,1542,2009,PRAVASTATIN SODIUM,1,178,2,1,915,9
24460,2016,1737,2009,PRAVASTATIN SODIUM,1,178,2,1,924,9
24461,2016,417,2009,PRAVASTATIN SODIUM,1,178,2,1,248,9
24462,2016,2480,2011,PRAVASTATIN SODIUM,1,88,2,1,877,9
24463,2016,6254,2011,PRAVASTATIN SODIUM,1,88,2,1,2309,9
24464,2016,7183,2011,PRAVASTATIN SODIUM,1,88,2,1,2500,9
24465,2016,2508,2011,PRAVASTATIN SODIUM,1,88,2,1,951,9
24466,2016,441,2008,PRAVASTATIN SODIUM,1,174,2,1,223,9
24467,2016,1240,2008,PRAVASTATIN SODIUM,1,174,2,1,567,9
24468,2016,1287,2008,PRAVASTATIN SODIUM,1,174,2,1,609,9
24469,2016,361,2008,PRAVASTATIN SODIUM,1,174,2,1,158,9
24470,2016,43,2010,PRAVASTATIN SODIUM,1,160,2,1,34,9
24471,2016,257,2010,PRAVASTATIN SODIUM,1,160,2,1,184,9
24472,2016,222,2010,PRAVASTATIN SODIUM,1,160,2,1,174,9
24473,2016,919,2010,PRAVASTATIN SODIUM,1,160,2,1,378,9
24474,2016,2945,2007,PRAVASTATIN SODIUM,1,99,2,1,1058,9
24475,2016,8161,2007,PRAVASTATIN SODIUM,1,99,2,1,2841,9
24476,2016,8771,2007,PRAVASTATIN SODIUM,1,99,2,1,3045,9
24477,2016,1686,2007,PRAVASTATIN SODIUM,1,99,2,1,660,9
24478,2016,4040,2011,PRAVASTATIN SODIUM,1,66,2,3,1438,9
24479,2016,14976,2011,PRAVASTATIN SODIUM,1,66,2,3,5133,9
24480,2016,18726,2011,PRAVASTATIN SODIUM,1,66,2,3,6145,9
24481,2016,5105,2011,PRAVASTATIN SODIUM,1,66,2,3,1603,9
24482,2016,216,2014,PRAVASTATIN SODIUM,1,96,2,3,96,9
24483,2016,574,2014,PRAVASTATIN SODIUM,1,96,2,3,255,9
24484,2016,931,2014,PRAVASTATIN SODIUM,1,96,2,3,393,9
24485,2016,238,2014,PRAVASTATIN SODIUM,1,96,2,3,109,9
24486,2016,2492,2006,PRAVASTATIN SODIUM,1,112,2,3,998,9
24487,2016,2506,2006,PRAVASTATIN SODIUM,1,112,2,3,864,9
24488,2016,1057,2007,PRAVASTATIN SODIUM,1,112,2,3,422,9
24489,2016,86,2014,PRAVASTATIN SODIUM,1,215,2,3,32,9
24490,2016,62,2014,PRAVASTATIN SODIUM,1,215,2,3,29,9
24491,2016,168,2014,PRAVASTATIN SODIUM,1,215,2,3,73,9
24492,2016,72,2014,PRAVASTATIN SODIUM,1,215,2,3,22,9
24493,2016,1565,2008,PRAVASTATIN SODIUM,1,218,2,3,709,9
24494,2016,1646,2009,PRAVASTATIN SODIUM,1,218,2,3,792,9
24495,2016,2098,2013,PRAVASTATIN SODIUM,1,218,2,3,632,9
24496,2016,968,2009,PRAVASTATIN SODIUM,1,178,2,3,457,9
24497,2016,2995,2009,PRAVASTATIN SODIUM,1,178,2,3,1294,9
24498,2016,3203,2009,PRAVASTATIN SODIUM,1,178,2,3,1545,9
24499,2016,978,2009,PRAVASTATIN SODIUM,1,178,2,3,484,9
24500,2016,7840,2011,PRAVASTATIN SODIUM,1,88,2,3,2226,9
24501,2016,19949,2011,PRAVASTATIN SODIUM,1,88,2,3,5428,9
24502,2016,25430,2011,PRAVASTATIN SODIUM,1,88,2,3,6744,9
24503,2016,9283,2011,PRAVASTATIN SODIUM,1,88,2,3,2706,9
24504,2016,1130,2008,PRAVASTATIN SODIUM,1,174,2,3,327,9
24505,2016,2633,2008,PRAVASTATIN SODIUM,1,174,2,3,755,9
24506,2016,2483,2008,PRAVASTATIN SODIUM,1,174,2,3,788,9
24507,2016,868,2008,PRAVASTATIN SODIUM,1,174,2,3,319,9
24508,2016,81,2010,PRAVASTATIN SODIUM,1,160,2,3,49,9
24509,2016,256,2010,PRAVASTATIN SODIUM,1,160,2,3,137,9
24510,2016,268,2010,PRAVASTATIN SODIUM,1,160,2,3,156,9
24511,2016,2731,2010,PRAVASTATIN SODIUM,1,160,2,3,898,9
24512,2016,3624,2007,PRAVASTATIN SODIUM,1,99,2,3,1179,9
24513,2016,9114,2007,PRAVASTATIN SODIUM,1,99,2,3,2871,9
24514,2016,9989,2007,PRAVASTATIN SODIUM,1,99,2,3,3195,9
24515,2016,2355,2007,PRAVASTATIN SODIUM,1,99,2,3,856,9
24516,2016,995,2011,PRAVASTATIN SODIUM,1,66,2,2,246,9
24517,2016,3622,2011,PRAVASTATIN SODIUM,1,66,2,2,809,9
24518,2016,5017,2011,PRAVASTATIN SODIUM,1,66,2,2,1056,9
24519,2016,1337,2011,PRAVASTATIN SODIUM,1,66,2,2,228,9
24520,2016,37,2014,PRAVASTATIN SODIUM,1,96,2,2,20,9
24521,2016,104,2014,PRAVASTATIN SODIUM,1,96,2,2,46,9
24522,2016,100,2014,PRAVASTATIN SODIUM,1,96,2,2,42,9
24523,2016,39,2014,PRAVASTATIN SODIUM,1,96,2,2,18,9
24524,2016,582,2006,PRAVASTATIN SODIUM,1,112,2,2,148,9
24525,2016,590,2006,PRAVASTATIN SODIUM,1,112,2,2,118,9
24526,2016,155,2007,PRAVASTATIN SODIUM,1,112,2,2,47,9
24527,2016,1288,2008,PRAVASTATIN SODIUM,1,218,2,2,263,9
24528,2016,1050,2009,PRAVASTATIN SODIUM,1,218,2,2,217,9
24529,2016,396,2013,PRAVASTATIN SODIUM,1,218,2,2,91,9
24530,2016,197,2009,PRAVASTATIN SODIUM,1,178,2,2,65,9
24531,2016,736,2009,PRAVASTATIN SODIUM,1,178,2,2,265,9
24532,2016,701,2009,PRAVASTATIN SODIUM,1,178,2,2,262,9
24533,2016,205,2009,PRAVASTATIN SODIUM,1,178,2,2,64,9
24534,2016,1152,2011,PRAVASTATIN SODIUM,1,88,2,2,245,9
24535,2016,2821,2011,PRAVASTATIN SODIUM,1,88,2,2,567,9
24536,2016,3552,2011,PRAVASTATIN SODIUM,1,88,2,2,663,9
24537,2016,1220,2011,PRAVASTATIN SODIUM,1,88,2,2,269,9
24538,2016,142,2008,PRAVASTATIN SODIUM,1,174,2,2,31,9
24539,2016,501,2008,PRAVASTATIN SODIUM,1,174,2,2,94,9
24540,2016,457,2008,PRAVASTATIN SODIUM,1,174,2,2,93,9
24541,2016,153,2008,PRAVASTATIN SODIUM,1,174,2,2,37,9
24542,2016,32,2010,PRAVASTATIN SODIUM,1,160,2,2,11,9
24543,2016,42,2010,PRAVASTATIN SODIUM,1,160,2,2,17,9
24544,2016,545,2010,PRAVASTATIN SODIUM,1,160,2,2,107,9
24545,2016,701,2007,PRAVASTATIN SODIUM,1,99,2,2,149,9
24546,2016,2177,2007,PRAVASTATIN SODIUM,1,99,2,2,426,9
24547,2016,2454,2007,PRAVASTATIN SODIUM,1,99,2,2,476,9
24548,2016,493,2007,PRAVASTATIN SODIUM,1,99,2,2,108,9
24549,2016,54,2011,BILTRICIDE,2,338,8,1,51,4
24550,2016,16,2011,BILTRICIDE,2,338,8,3,14,4
24551,2016,181,2011,BILTRICIDE,2,338,8,2,170,4
24552,2016,555,2009,PRAZOSIN HYDROCHLORIDE,1,66,11,1,265,9
24553,2016,1081,2009,PRAZOSIN HYDROCHLORIDE,1,66,11,1,374,9
24554,2016,388,2009,PRAZOSIN HYDROCHLORIDE,1,66,11,1,104,9
24555,2016,4060,2010,PRAZOSIN HYDROCHLORIDE,1,16,11,1,1514,9
24556,2016,1660,2010,PRAZOSIN HYDROCHLORIDE,1,16,11,1,534,9
24557,2016,547,2010,PRAZOSIN HYDROCHLORIDE,1,16,11,1,145,9
24558,2016,1492,2009,PRAZOSIN HYDROCHLORIDE,1,66,11,3,464,9
24559,2016,3393,2009,PRAZOSIN HYDROCHLORIDE,1,66,11,3,733,9
24560,2016,1263,2009,PRAZOSIN HYDROCHLORIDE,1,66,11,3,257,9
24561,2016,7297,2010,PRAZOSIN HYDROCHLORIDE,1,16,11,3,1697,9
24562,2016,3852,2010,PRAZOSIN HYDROCHLORIDE,1,16,11,3,810,9
24563,2016,1716,2010,PRAZOSIN HYDROCHLORIDE,1,16,11,3,305,9
24564,2016,2343,2009,PRAZOSIN HYDROCHLORIDE,1,66,11,2,972,9
24565,2016,5401,2009,PRAZOSIN HYDROCHLORIDE,1,66,11,2,1491,9
24566,2016,1390,2009,PRAZOSIN HYDROCHLORIDE,1,66,11,2,325,9
24567,2016,13705,2010,PRAZOSIN HYDROCHLORIDE,1,16,11,2,4066,9
24568,2016,6571,2010,PRAZOSIN HYDROCHLORIDE,1,16,11,2,1668,9
24569,2016,2161,2010,PRAZOSIN HYDROCHLORIDE,1,16,11,2,466,9
24570,2016,13,2009,PREDNICARBATE,1,94,30,1,11,2
24571,2016,1187,2011,PREDNISOLONE,1,66,13,1,1069,8
24572,2016,32,2014,PREDNISOLONE SODIUM PHOSPHATE,1,2,23,1,26,8
24573,2016,41,2014,PREDNISOLONE SODIUM PHOSPHATE,1,2,23,1,33,8
24574,2016,16,2014,PREDNISOLONE SODIUM PHOSPHATE,1,2,23,1,12,8
24575,2016,1012,2007,PREDNISOLONE,1,24,22,1,936,8
24576,2016,18,2014,MILLIPRED,2,634,2,1,13,8
24577,2016,6886,2003,PREDNISOLONE,1,69,13,1,5981,8
24578,2016,26,2011,PREDNISOLONE,1,66,13,3,23,8
24579,2016,32,2007,PREDNISOLONE,1,24,22,3,23,8
24580,2016,108,2003,PREDNISOLONE,1,69,13,3,87,8
24581,2016,1548,2011,PREDNISOLONE,1,66,13,2,1389,8
24582,2016,17,2014,PREDNISOLONE SODIUM PHOSPHATE,1,2,23,2,14,8
24583,2016,13,2014,PREDNISOLONE SODIUM PHOSPHATE,1,2,23,2,12,8
24584,2016,1975,2007,PREDNISOLONE,1,24,22,2,1657,8
24585,2016,12,2014,MILLIPRED,2,634,2,2,11,8
24586,2016,7241,2003,PREDNISOLONE,1,69,13,2,6009,8
24587,2016,113,1972,PRED MILD,2,109,62,1,79,2
24588,2016,693,1973,PRED FORTE,2,109,15,1,400,2
24589,2016,10567,1997,PREDNISOLONE ACETATE,1,474,62,1,7356,2
24590,2016,17161,1994,PREDNISOLONE ACETATE,1,255,15,1,12463,2
24591,2016,60,1972,PRED MILD,2,109,62,3,38,2
24592,2016,334,1973,PRED FORTE,2,109,15,3,204,2
24593,2016,18127,1997,PREDNISOLONE ACETATE,1,474,62,3,10456,2
24594,2016,31660,1994,PREDNISOLONE ACETATE,1,255,15,3,19925,2
24595,2016,46,1972,PRED MILD,2,109,62,2,33,2
24596,2016,105,1973,PRED FORTE,2,109,15,2,48,2
24597,2016,4006,1997,PREDNISOLONE ACETATE,1,474,62,2,2403,2
24598,2016,5703,1994,PREDNISOLONE ACETATE,1,255,15,2,3604,2
24599,2016,5075,2005,PREDNISOLONE SODIUM PHOSPHATE,1,49,13,1,4371,8
24600,2016,28,2013,PREDNISOLONE SODIUM PHOSPHATE,1,2,13,1,27,2
24601,2016,140,2003,PREDNISOLONE SODIUM PHOSPHATE,1,4,13,1,136,8
24602,2016,73,1994,PREDNISOLONE SODIUM PHOSPHATE,2,78,28,1,66,2
24603,2016,597,2003,PREDNISOLONE SODIUM PHOSPHATE,1,69,13,1,516,8
24604,2016,4813,2004,PREDNISOLONE SODIUM PHOSPHATE,1,79,13,1,4189,8
24605,2016,13,2015,PREDNISOLONE SODIUM PHOSPHATE,1,2,23,1,13,2
24606,2016,24,2015,PREDNISOLONE SODIUM PHOSPHATE,1,2,23,1,18,2
24607,2016,61,2005,PREDNISOLONE SODIUM PHOSPHATE,1,49,13,3,46,8
24608,2016,739,1994,PREDNISOLONE SODIUM PHOSPHATE,2,78,28,3,530,2
24609,2016,94,2004,PREDNISOLONE SODIUM PHOSPHATE,1,79,13,3,62,8
24610,2016,6182,2005,PREDNISOLONE SODIUM PHOSPHATE,1,49,13,2,5141,8
24611,2016,28,2013,PREDNISOLONE SODIUM PHOSPHATE,1,2,13,2,26,2
24612,2016,121,2003,PREDNISOLONE SODIUM PHOSPHATE,1,4,13,2,113,8
24613,2016,58,1994,PREDNISOLONE SODIUM PHOSPHATE,2,78,28,2,32,2
24614,2016,869,2003,PREDNISOLONE SODIUM PHOSPHATE,1,69,13,2,760,8
24615,2016,6075,2004,PREDNISOLONE SODIUM PHOSPHATE,1,79,13,2,5014,8
24616,2016,12,2015,PREDNISOLONE SODIUM PHOSPHATE,1,2,23,2,11,2
24617,2016,25,2015,PREDNISOLONE SODIUM PHOSPHATE,1,2,23,2,20,2
24618,2016,11297,2003,PREDNISONE,1,15,2,1,8365,8
24619,2016,34401,2003,PREDNISONE,1,15,2,1,27957,8
24620,2016,5809,2003,PREDNISONE,2,15,2,1,4963,8
24621,2016,229,1986,PREDNISONE,2,15,13,1,181,8
24622,2016,10856,1972,PREDNISONE,1,15,2,1,4551,8
24623,2016,2269,1982,PREDNISONE,1,15,2,1,923,8
24624,2016,1601,1982,PREDNISONE,1,15,2,1,667,8
24625,2016,21,1985,PREDNISONE,1,212,2,1,19,8
24626,2016,162,1972,PREDNISONE,1,212,2,1,96,8
24627,2016,23,1974,PREDNISONE,1,212,2,1,23,8
24628,2016,25618,2009,PREDNISONE,1,177,2,1,20894,8
24629,2016,9501,2009,PREDNISONE,1,177,2,1,7223,8
24630,2016,5756,2009,PREDNISONE,1,177,2,1,2560,8
24631,2016,8146,1987,PREDNISONE,1,104,2,1,3746,8
24632,2016,12663,1987,PREDNISONE,1,104,2,1,9240,8
24633,2016,45810,1987,PREDNISONE,1,104,2,1,37146,8
24634,2016,3820,2004,PREDNISONE,1,24,2,1,1403,8
24635,2016,1512,2004,PREDNISONE,1,24,2,1,653,8
24636,2016,937,2002,PREDNISONE,1,24,2,1,620,8
24637,2016,3185,2002,PREDNISONE,1,24,2,1,2654,8
24638,2016,12871,2003,PREDNISONE,1,24,2,1,11282,8
24639,2016,2742,2005,PREDNISONE,1,442,2,1,1007,8
24640,2016,7536,2001,PREDNISONE,1,442,2,1,3496,8
24641,2016,12683,2001,PREDNISONE,1,442,2,1,9597,8
24642,2016,11751,2001,PREDNISONE,1,442,2,1,10112,8
24643,2016,19,2002,PREDNISONE,1,120,2,1,11,8
24644,2016,11309,2003,PREDNISONE,1,15,2,3,6422,8
24645,2016,19796,2003,PREDNISONE,1,15,2,3,13952,8
24646,2016,3584,2003,PREDNISONE,2,15,2,3,2726,8
24647,2016,145,1986,PREDNISONE,2,15,13,3,57,8
24648,2016,17035,1972,PREDNISONE,1,15,2,3,5655,8
24649,2016,5548,1982,PREDNISONE,1,15,2,3,1766,8
24650,2016,3372,1982,PREDNISONE,1,15,2,3,1126,8
24651,2016,30,1972,PREDNISONE,1,15,2,3,18,8
24652,2016,85,1985,PREDNISONE,1,212,2,3,60,8
24653,2016,709,1972,PREDNISONE,1,212,2,3,295,8
24654,2016,30,1974,PREDNISONE,1,212,2,3,21,8
24655,2016,19530,2009,PREDNISONE,1,177,2,3,13770,8
24656,2016,10667,2009,PREDNISONE,1,177,2,3,6551,8
24657,2016,9382,2009,PREDNISONE,1,177,2,3,3623,8
24658,2016,13536,1987,PREDNISONE,1,104,2,3,4956,8
24659,2016,10537,1987,PREDNISONE,1,104,2,3,6117,8
24660,2016,26333,1987,PREDNISONE,1,104,2,3,18442,8
24661,2016,6566,2004,PREDNISONE,1,24,2,3,2248,8
24662,2016,3411,2004,PREDNISONE,1,24,2,3,1088,8
24663,2016,1544,2002,PREDNISONE,1,24,2,3,769,8
24664,2016,3233,2002,PREDNISONE,1,24,2,3,2205,8
24665,2016,9118,2003,PREDNISONE,1,24,2,3,7094,8
24666,2016,9864,2005,PREDNISONE,1,442,2,3,2771,8
24667,2016,19228,2001,PREDNISONE,1,442,2,3,6310,8
24668,2016,19953,2001,PREDNISONE,1,442,2,3,10987,8
24669,2016,11159,2001,PREDNISONE,1,442,2,3,8378,8
24670,2016,4262,2003,PREDNISONE,1,15,2,2,2932,8
24671,2016,13256,2003,PREDNISONE,1,15,2,2,10369,8
24672,2016,2790,2003,PREDNISONE,2,15,2,2,2418,8
24673,2016,320,1986,PREDNISONE,2,15,13,2,279,8
24674,2016,3895,1972,PREDNISONE,1,15,2,2,1254,8
24675,2016,582,1982,PREDNISONE,1,15,2,2,188,8
24676,2016,733,1982,PREDNISONE,1,15,2,2,208,8
24677,2016,41,1972,PREDNISONE,1,15,2,2,12,8
24678,2016,74,1985,PREDNISONE,1,212,2,2,65,8
24679,2016,110,1972,PREDNISONE,1,212,2,2,56,8
24680,2016,16003,2009,PREDNISONE,1,177,2,2,12359,8
24681,2016,4676,2009,PREDNISONE,1,177,2,2,3353,8
24682,2016,2383,2009,PREDNISONE,1,177,2,2,939,8
24683,2016,3578,1987,PREDNISONE,1,104,2,2,1323,8
24684,2016,5076,1987,PREDNISONE,1,104,2,2,3537,8
24685,2016,22635,1987,PREDNISONE,1,104,2,2,17528,8
24686,2016,773,2004,PREDNISONE,1,24,2,2,229,8
24687,2016,603,2004,PREDNISONE,1,24,2,2,188,8
24688,2016,315,2002,PREDNISONE,1,24,2,2,173,8
24689,2016,1186,2002,PREDNISONE,1,24,2,2,952,8
24690,2016,6053,2003,PREDNISONE,1,24,2,2,5214,8
24691,2016,794,2005,PREDNISONE,1,442,2,2,238,8
24692,2016,3843,2001,PREDNISONE,1,442,2,2,1297,8
24693,2016,6250,2001,PREDNISONE,1,442,2,2,4500,8
24694,2016,6794,2001,PREDNISONE,1,442,2,2,5702,8
24695,2016,121,1985,PREDNISONE INTENSOL,2,15,35,1,61,8
24696,2016,19,1985,PREDNISONE INTENSOL,2,15,35,3,13,8
24697,2016,68,1985,PREDNISONE INTENSOL,2,15,35,2,48,8
24698,2016,1733,2004,LYRICA,2,217,11,1,673,15
24699,2016,4755,2004,LYRICA,2,217,11,1,1720,15
24700,2016,5634,2004,LYRICA,2,217,11,1,1835,15
24701,2016,4899,2004,LYRICA,2,217,11,1,1238,15
24702,2016,5957,2004,LYRICA,2,217,11,1,1413,15
24703,2016,1767,2004,LYRICA,2,217,11,1,391,15
24704,2016,1415,2004,LYRICA,2,217,11,1,293,15
24705,2016,659,2004,LYRICA,2,217,11,1,158,15
24706,2016,113,2004,LYRICA,2,2,13,1,23,15
24707,2016,4258,2004,LYRICA,2,217,11,3,1132,15
24708,2016,10806,2004,LYRICA,2,217,11,3,2774,15
24709,2016,11109,2004,LYRICA,2,217,11,3,2570,15
24710,2016,10434,2004,LYRICA,2,217,11,3,2013,15
24711,2016,11046,2004,LYRICA,2,217,11,3,2023,15
24712,2016,3904,2004,LYRICA,2,217,11,3,617,15
24713,2016,3114,2004,LYRICA,2,217,11,3,450,15
24714,2016,1186,2004,LYRICA,2,217,11,3,207,15
24715,2016,72,2004,LYRICA,2,2,13,3,19,15
24716,2016,1001,2004,LYRICA,2,217,11,2,424,15
24717,2016,3846,2004,LYRICA,2,217,11,2,1315,15
24718,2016,4640,2004,LYRICA,2,217,11,2,1366,15
24719,2016,4654,2004,LYRICA,2,217,11,2,1021,15
24720,2016,6942,2004,LYRICA,2,217,11,2,1285,15
24721,2016,2619,2004,LYRICA,2,217,11,2,419,15
24722,2016,1935,2004,LYRICA,2,217,11,2,286,15
24723,2016,926,2004,LYRICA,2,217,11,2,165,15
24724,2016,167,2004,LYRICA,2,2,13,2,26,15
